experiment_id,problem_type,timestamp,seed,n_cities,num_vehicles,p_layers,max_iter,momentum_mass,lmbda,exact_cost,exact_route,exact_time_sec,ground_state_energy,solver_name,quantum_cost,quantum_route,quantum_time_sec,approx_ratio,success_probability,evaluations_count
VRP_N4_Vehicles2_Layers=5_MaxIter=75_20260724_152852,VRP,20260724_152852,42,4,2,5,75,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0002918243408203125,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",3.832345485687256,0.04355234243128762,1.0,76
VRP_N4_Vehicles3_Layers=5_MaxIter=75_20260724_152856,VRP,20260724_152856,42,4,3,5,75,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.00034117698669433594,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",3.71553111076355,0.05251759610178668,1.0,76
VRP_N4_Vehicles4_Layers=5_MaxIter=75_20260724_152901,VRP,20260724_152901,42,4,4,5,75,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.0002110004425048828,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",3.71353816986084,0.06162616643842161,1.0,76
VRP_N4_Vehicles5_Layers=5_MaxIter=75_20260724_152906,VRP,20260724_152906,42,4,5,5,75,1.0,100.0,inf,{},4.220008850097656e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",3.844616413116455,inf,1.0,76
VRP_N4_Vehicles6_Layers=5_MaxIter=75_20260724_152910,VRP,20260724_152910,42,4,6,5,75,1.0,100.0,inf,{},3.147125244140625e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",3.7169911861419678,inf,1.0,76
VRP_N4_Vehicles2_Layers=1_MaxIter=100_20260724_152917,VRP,20260724_152917,42,4,2,1,100,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0002913475036621094,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",5.093873739242554,0.04355234243128762,1.0,101
VRP_N4_Vehicles3_Layers=1_MaxIter=100_20260724_152923,VRP,20260724_152923,42,4,3,1,100,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.000308990478515625,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",4.935239791870117,0.05251759610178668,1.0,101
VRP_N4_Vehicles4_Layers=1_MaxIter=100_20260724_152929,VRP,20260724_152929,42,4,4,1,100,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.0001659393310546875,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",4.9296875,0.06162616643842161,1.0,101
VRP_N4_Vehicles5_Layers=1_MaxIter=100_20260724_152935,VRP,20260724_152935,42,4,5,1,100,1.0,100.0,inf,{},3.337860107421875e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",4.940870523452759,inf,1.0,101
VRP_N4_Vehicles6_Layers=1_MaxIter=100_20260724_152941,VRP,20260724_152941,42,4,6,1,100,1.0,100.0,inf,{},3.4332275390625e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",4.968429088592529,inf,1.0,101
VRP_N4_Vehicles2_Layers=2_MaxIter=100_20260724_152949,VRP,20260724_152949,42,4,2,2,100,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0002620220184326172,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",4.912541627883911,0.04355234243128762,1.0,101
VRP_N4_Vehicles3_Layers=2_MaxIter=100_20260724_152954,VRP,20260724_152954,42,4,3,2,100,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.0003120899200439453,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",4.893955230712891,0.05251759610178668,1.0,101
VRP_N4_Vehicles4_Layers=2_MaxIter=100_20260724_153000,VRP,20260724_153000,42,4,4,2,100,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00016546249389648438,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",4.899904251098633,0.06162616643842161,1.0,101
VRP_N4_Vehicles5_Layers=2_MaxIter=100_20260724_153006,VRP,20260724_153006,42,4,5,2,100,1.0,100.0,inf,{},3.1948089599609375e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",4.901081562042236,inf,1.0,101
VRP_N4_Vehicles6_Layers=2_MaxIter=100_20260724_153012,VRP,20260724_153012,42,4,6,2,100,1.0,100.0,inf,{},3.266334533691406e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",5.031252145767212,inf,1.0,101
VRP_N4_Vehicles2_Layers=3_MaxIter=100_20260724_153020,VRP,20260724_153020,42,4,2,3,100,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0003037452697753906,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",4.9904091358184814,0.04355234243128762,1.0,101
VRP_N4_Vehicles3_Layers=3_MaxIter=100_20260724_153025,VRP,20260724_153025,42,4,3,3,100,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.0003235340118408203,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",5.127690553665161,0.05251759610178668,1.0,101
VRP_N4_Vehicles4_Layers=3_MaxIter=100_20260724_153031,VRP,20260724_153031,42,4,4,3,100,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00016379356384277344,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",4.98318076133728,0.06162616643842161,1.0,101
VRP_N4_Vehicles5_Layers=3_MaxIter=100_20260724_153037,VRP,20260724_153037,42,4,5,3,100,1.0,100.0,inf,{},3.719329833984375e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",5.0961151123046875,inf,1.0,101
VRP_N4_Vehicles6_Layers=3_MaxIter=100_20260724_153043,VRP,20260724_153043,42,4,6,3,100,1.0,100.0,inf,{},5.054473876953125e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",4.971938610076904,inf,1.0,101
VRP_N4_Vehicles2_Layers=4_MaxIter=100_20260724_153051,VRP,20260724_153051,42,4,2,4,100,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.000308990478515625,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",4.933534383773804,0.04355234243128762,1.0,101
VRP_N4_Vehicles3_Layers=4_MaxIter=100_20260724_153057,VRP,20260724_153057,42,4,3,4,100,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.00033211708068847656,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",4.938158273696899,0.05251759610178668,1.0,101
VRP_N4_Vehicles4_Layers=4_MaxIter=100_20260724_153103,VRP,20260724_153103,42,4,4,4,100,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00018334388732910156,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",4.924526214599609,0.06162616643842161,1.0,101
VRP_N4_Vehicles5_Layers=4_MaxIter=100_20260724_153109,VRP,20260724_153109,42,4,5,4,100,1.0,100.0,inf,{},4.267692565917969e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",5.078685283660889,inf,1.0,101
VRP_N4_Vehicles6_Layers=4_MaxIter=100_20260724_153114,VRP,20260724_153114,42,4,6,4,100,1.0,100.0,inf,{},4.38690185546875e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",4.946237564086914,inf,1.0,101
VRP_N4_Vehicles2_Layers=5_MaxIter=100_20260724_153123,VRP,20260724_153123,42,4,2,5,100,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.00025963783264160156,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",5.067471027374268,0.04355234243128762,1.0,101
VRP_N4_Vehicles3_Layers=5_MaxIter=100_20260724_153128,VRP,20260724_153128,42,4,3,5,100,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.0003304481506347656,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",4.9104461669921875,0.05251759610178668,1.0,101
VRP_N4_Vehicles4_Layers=5_MaxIter=100_20260724_153134,VRP,20260724_153134,42,4,4,5,100,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00016641616821289062,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",5.043411493301392,0.06162616643842161,1.0,101
VRP_N4_Vehicles5_Layers=5_MaxIter=100_20260724_153140,VRP,20260724_153140,42,4,5,5,100,1.0,100.0,inf,{},4.00543212890625e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",4.909852504730225,inf,1.0,101
VRP_N4_Vehicles6_Layers=5_MaxIter=100_20260724_153146,VRP,20260724_153146,42,4,6,5,100,1.0,100.0,inf,{},4.363059997558594e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",5.046318769454956,inf,1.0,101
VRP_N4_Vehicles2_Layers=1_MaxIter=125_20260724_153154,VRP,20260724_153154,42,4,2,1,125,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0002701282501220703,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",6.131364345550537,0.04355234243128762,1.0,126
VRP_N4_Vehicles3_Layers=1_MaxIter=125_20260724_153201,VRP,20260724_153201,42,4,3,1,125,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.0003304481506347656,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",6.277657747268677,0.05251759610178668,1.0,126
VRP_N4_Vehicles4_Layers=1_MaxIter=125_20260724_153208,VRP,20260724_153208,42,4,4,1,125,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00022077560424804688,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",6.143744945526123,0.06162616643842161,1.0,126
VRP_N4_Vehicles5_Layers=1_MaxIter=125_20260724_153215,VRP,20260724_153215,42,4,5,1,125,1.0,100.0,inf,{},3.266334533691406e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",6.258521556854248,inf,1.0,126
VRP_N4_Vehicles6_Layers=1_MaxIter=125_20260724_153222,VRP,20260724_153222,42,4,6,1,125,1.0,100.0,inf,{},4.315376281738281e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",6.117072343826294,inf,1.0,126
VRP_N4_Vehicles2_Layers=2_MaxIter=125_20260724_153231,VRP,20260724_153231,42,4,2,2,125,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.00028252601623535156,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",6.1210432052612305,0.04355234243128762,1.0,126
VRP_N4_Vehicles3_Layers=2_MaxIter=125_20260724_153238,VRP,20260724_153238,42,4,3,2,125,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.00033736228942871094,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",6.108548641204834,0.05251759610178668,1.0,126
VRP_N4_Vehicles4_Layers=2_MaxIter=125_20260724_153245,VRP,20260724_153245,42,4,4,2,125,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.0001621246337890625,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",6.1144468784332275,0.06162616643842161,1.0,126
VRP_N4_Vehicles5_Layers=2_MaxIter=125_20260724_153252,VRP,20260724_153252,42,4,5,2,125,1.0,100.0,inf,{},4.076957702636719e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",6.1068034172058105,inf,1.0,126
VRP_N4_Vehicles6_Layers=2_MaxIter=125_20260724_153259,VRP,20260724_153259,42,4,6,2,125,1.0,100.0,inf,{},3.981590270996094e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",6.121150970458984,inf,1.0,126
VRP_N4_Vehicles2_Layers=3_MaxIter=125_20260724_153309,VRP,20260724_153309,42,4,2,3,125,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0002658367156982422,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",6.28840708732605,0.04355234243128762,1.0,126
VRP_N4_Vehicles3_Layers=3_MaxIter=125_20260724_153316,VRP,20260724_153316,42,4,3,3,125,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.00030875205993652344,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",6.118152618408203,0.05251759610178668,1.0,126
VRP_N4_Vehicles4_Layers=3_MaxIter=125_20260724_153323,VRP,20260724_153323,42,4,4,3,125,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.0002391338348388672,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",6.241291046142578,0.06162616643842161,1.0,126
VRP_N4_Vehicles5_Layers=3_MaxIter=125_20260724_153330,VRP,20260724_153330,42,4,5,3,125,1.0,100.0,inf,{},3.24249267578125e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",6.115630626678467,inf,1.0,126
VRP_N4_Vehicles6_Layers=3_MaxIter=125_20260724_153337,VRP,20260724_153337,42,4,6,3,125,1.0,100.0,inf,{},3.147125244140625e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",6.27527379989624,inf,1.0,126
VRP_N4_Vehicles2_Layers=4_MaxIter=125_20260724_153346,VRP,20260724_153346,42,4,2,4,125,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0002810955047607422,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",6.124295234680176,0.04355234243128762,1.0,126
VRP_N4_Vehicles3_Layers=4_MaxIter=125_20260724_153353,VRP,20260724_153353,42,4,3,4,125,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.00033164024353027344,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",6.272291421890259,0.05251759610178668,1.0,126
VRP_N4_Vehicles4_Layers=4_MaxIter=125_20260724_153400,VRP,20260724_153400,42,4,4,4,125,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.0001571178436279297,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",6.114304542541504,0.06162616643842161,1.0,126
VRP_N4_Vehicles5_Layers=4_MaxIter=125_20260724_153407,VRP,20260724_153407,42,4,5,4,125,1.0,100.0,inf,{},3.3855438232421875e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",6.29350471496582,inf,1.0,126
VRP_N4_Vehicles6_Layers=4_MaxIter=125_20260724_153414,VRP,20260724_153414,42,4,6,4,125,1.0,100.0,inf,{},3.695487976074219e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",6.1238696575164795,inf,1.0,126
VRP_N4_Vehicles2_Layers=5_MaxIter=125_20260724_153424,VRP,20260724_153424,42,4,2,5,125,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0003044605255126953,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",6.257297515869141,0.04355234243128762,1.0,126
VRP_N4_Vehicles3_Layers=5_MaxIter=125_20260724_153431,VRP,20260724_153431,42,4,3,5,125,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.00030541419982910156,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",6.106220483779907,0.05251759610178668,1.0,126
VRP_N4_Vehicles4_Layers=5_MaxIter=125_20260724_153438,VRP,20260724_153438,42,4,4,5,125,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00015497207641601562,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",6.2397661209106445,0.06162616643842161,1.0,126
VRP_N4_Vehicles5_Layers=5_MaxIter=125_20260724_153445,VRP,20260724_153445,42,4,5,5,125,1.0,100.0,inf,{},3.314018249511719e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",6.100762367248535,inf,1.0,126
VRP_N4_Vehicles6_Layers=5_MaxIter=125_20260724_153452,VRP,20260724_153452,42,4,6,5,125,1.0,100.0,inf,{},3.2901763916015625e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",6.107884168624878,inf,1.0,126
VRP_N4_Vehicles2_Layers=1_MaxIter=150_20260724_153502,VRP,20260724_153502,42,4,2,1,150,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0002841949462890625,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",7.478940725326538,0.04355234243128762,1.0,151
VRP_N4_Vehicles3_Layers=1_MaxIter=150_20260724_153510,VRP,20260724_153510,42,4,3,1,150,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.00032806396484375,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",7.330516815185547,0.05251759610178668,1.0,151
VRP_N4_Vehicles4_Layers=1_MaxIter=150_20260724_153519,VRP,20260724_153519,42,4,4,1,150,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.0001590251922607422,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",7.44926643371582,0.06162616643842161,1.0,151
VRP_N4_Vehicles5_Layers=1_MaxIter=150_20260724_153527,VRP,20260724_153527,42,4,5,1,150,1.0,100.0,inf,{},4.887580871582031e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",7.322261571884155,inf,1.0,151
VRP_N4_Vehicles6_Layers=1_MaxIter=150_20260724_153535,VRP,20260724_153535,42,4,6,1,150,1.0,100.0,inf,{},4.363059997558594e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",7.441604852676392,inf,1.0,151
VRP_N4_Vehicles2_Layers=2_MaxIter=150_20260724_153545,VRP,20260724_153545,42,4,2,2,150,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0002808570861816406,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",7.458836793899536,0.04355234243128762,1.0,151
VRP_N4_Vehicles3_Layers=2_MaxIter=150_20260724_153553,VRP,20260724_153553,42,4,3,2,150,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.0003440380096435547,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",7.3103415966033936,0.05251759610178668,1.0,151
VRP_N4_Vehicles4_Layers=2_MaxIter=150_20260724_153602,VRP,20260724_153602,42,4,4,2,150,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00015425682067871094,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",7.447281122207642,0.06162616643842161,1.0,151
VRP_N4_Vehicles5_Layers=2_MaxIter=150_20260724_153610,VRP,20260724_153610,42,4,5,2,150,1.0,100.0,inf,{},3.314018249511719e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",7.31871485710144,inf,1.0,151
VRP_N4_Vehicles6_Layers=2_MaxIter=150_20260724_153618,VRP,20260724_153618,42,4,6,2,150,1.0,100.0,inf,{},3.337860107421875e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",7.30174446105957,inf,1.0,151
VRP_N4_Vehicles2_Layers=3_MaxIter=150_20260724_153629,VRP,20260724_153629,42,4,2,3,150,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.00026988983154296875,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",7.461662292480469,0.04355234243128762,1.0,151
VRP_N4_Vehicles3_Layers=3_MaxIter=150_20260724_153637,VRP,20260724_153637,42,4,3,3,150,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.00032973289489746094,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",7.321674346923828,0.05251759610178668,1.0,151
VRP_N4_Vehicles4_Layers=3_MaxIter=150_20260724_153645,VRP,20260724_153645,42,4,4,3,150,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00019478797912597656,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",7.450527667999268,0.06162616643842161,1.0,151
VRP_N4_Vehicles5_Layers=3_MaxIter=150_20260724_153653,VRP,20260724_153653,42,4,5,3,150,1.0,100.0,inf,{},3.361701965332031e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",7.372454643249512,inf,1.0,151
VRP_N4_Vehicles6_Layers=3_MaxIter=150_20260724_153702,VRP,20260724_153702,42,4,6,3,150,1.0,100.0,inf,{},4.8160552978515625e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",7.444617986679077,inf,1.0,151
VRP_N4_Vehicles2_Layers=4_MaxIter=150_20260724_153713,VRP,20260724_153713,42,4,2,4,150,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.00030159950256347656,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",7.48362922668457,0.04355234243128762,1.0,151
